,country,date,total_cases,new_cases,total_cases_per_million,total_deaths,new_deaths,total_deaths_per_million,new_deaths_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,total_vaccinations,people_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,continent,population,human_development_index
1888,Africa,2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1889,Africa,2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1890,Africa,2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1891,Africa,2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1892,Africa,2020-01-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1893,Africa,2020-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1894,Africa,2020-01-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1895,Africa,2020-01-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1896,Africa,2020-01-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1897,Africa,2020-01-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1898,Africa,2020-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1899,Africa,2020-01-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1900,Africa,2020-01-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1901,Africa,2020-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1902,Africa,2020-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1903,Africa,2020-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1904,Africa,2020-01-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1905,Africa,2020-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1906,Africa,2020-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1907,Africa,2020-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1908,Africa,2020-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1909,Africa,2020-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1910,Africa,2020-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1911,Africa,2020-01-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1912,Africa,2020-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1913,Africa,2020-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1914,Africa,2020-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1915,Africa,2020-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1916,Africa,2020-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1917,Africa,2020-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1918,Africa,2020-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1919,Africa,2020-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1920,Africa,2020-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1921,Africa,2020-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1922,Africa,2020-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1923,Africa,2020-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1924,Africa,2020-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1925,Africa,2020-02-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1926,Africa,2020-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1927,Africa,2020-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1928,Africa,2020-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1929,Africa,2020-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1930,Africa,2020-02-15,1.0,1.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1931,Africa,2020-02-16,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1932,Africa,2020-02-17,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1933,Africa,2020-02-18,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1934,Africa,2020-02-19,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1935,Africa,2020-02-20,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1936,Africa,2020-02-21,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1937,Africa,2020-02-22,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1938,Africa,2020-02-23,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1939,Africa,2020-02-24,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1940,Africa,2020-02-25,1.0,0.0,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1941,Africa,2020-02-26,2.0,1.0,0.0013828246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1942,Africa,2020-02-27,2.0,0.0,0.0013828246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1943,Africa,2020-02-28,2.0,0.0,0.0013828246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1944,Africa,2020-02-29,3.0,1.0,0.0020742367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1945,Africa,2020-03-01,3.0,0.0,0.0020742367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1946,Africa,2020-03-02,4.0,1.0,0.0027656492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1947,Africa,2020-03-03,9.0,5.0,0.0062227105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1948,Africa,2020-03-04,15.0,6.0,0.010371184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1949,Africa,2020-03-05,26.0,11.0,0.01797672,5.0,5.0,0.0034570615,0.0034570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1950,Africa,2020-03-06,30.0,4.0,0.020742368,5.0,0.0,0.0034570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1951,Africa,2020-03-07,44.0,14.0,0.03042214,5.0,0.0,0.0034570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1952,Africa,2020-03-08,80.0,36.0,0.055312984,5.0,0.0,0.0034570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1953,Africa,2020-03-09,84.0,4.0,0.05807863,6.0,1.0,0.0041484735,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1954,Africa,2020-03-10,98.0,14.0,0.0677584,6.0,0.0,0.0041484735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1955,Africa,2020-03-11,110.0,12.0,0.07605535,6.0,0.0,0.0041484735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1956,Africa,2020-03-12,136.0,26.0,0.09403207,6.0,0.0,0.0041484735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1957,Africa,2020-03-13,185.0,49.0,0.12791127,8.0,2.0,0.0055312985,0.0013828246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1958,Africa,2020-03-14,240.0,55.0,0.16593894,9.0,1.0,0.0062227105,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1959,Africa,2020-03-15,314.0,74.0,0.21710345,9.0,0.0,0.0062227105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1960,Africa,2020-03-16,391.0,77.0,0.2703422,9.0,0.0,0.0062227105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1961,Africa,2020-03-17,487.0,96.0,0.33671778,11.0,2.0,0.007605535,0.0013828246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1962,Africa,2020-03-18,596.0,109.0,0.41208172,14.0,3.0,0.009679772,0.0020742367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1963,Africa,2020-03-19,714.0,118.0,0.49366838,15.0,1.0,0.010371184,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1964,Africa,2020-03-20,906.0,192.0,0.62641954,16.0,1.0,0.011062597,0.0006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1965,Africa,2020-03-21,1124.0,218.0,0.7771474,21.0,5.0,0.014519658,0.0034570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1966,Africa,2020-03-22,1337.0,213.0,0.9244182,27.0,6.0,0.018668132,0.0041484735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1967,Africa,2020-03-23,1657.0,320.0,1.1456702,38.0,11.0,0.026273666,0.007605535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1968,Africa,2020-03-24,2046.0,389.0,1.4146296,44.0,6.0,0.03042214,0.0041484735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1969,Africa,2020-03-25,2446.0,400.0,1.6911944,51.0,7.0,0.035262026,0.004839886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1970,Africa,2020-03-26,2935.0,489.0,2.029295,56.0,5.0,0.038719088,0.0034570615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1971,Africa,2020-03-27,3601.0,666.0,2.4897757,69.0,13.0,0.047707446,0.00898836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1972,Africa,2020-03-28,4255.0,654.0,2.9419591,100.0,31.0,0.06914123,0.02143378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1973,Africa,2020-03-29,4566.0,311.0,3.1569884,140.0,40.0,0.09679772,0.027656492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1974,Africa,2020-03-30,5107.0,541.0,3.5310426,150.0,10.0,0.10371184,0.006914123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1975,Africa,2020-03-31,5661.0,554.0,3.914085,322.0,172.0,0.22263475,0.11892291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1976,Africa,2020-04-01,6215.0,554.0,4.2971272,405.0,83.0,0.28002197,0.057387218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1977,Africa,2020-04-02,6798.0,583.0,4.7002206,439.0,34.0,0.30352998,0.023508018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1978,Africa,2020-04-03,7652.0,854.0,5.2906866,482.0,43.0,0.33326072,0.029730728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1979,Africa,2020-04-04,8513.0,861.0,5.8859925,530.0,48.0,0.36644852,0.033187788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1980,Africa,2020-04-05,9249.0,736.0,6.394872,579.0,49.0,0.4003277,0.0338792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1981,Africa,2020-04-06,9960.0,711.0,6.8864665,629.0,50.0,0.43489832,0.034570616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1982,Africa,2020-04-07,10702.0,742.0,7.399494,669.0,40.0,0.4625548,0.027656492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1983,Africa,2020-04-08,11520.0,818.0,7.9650693,715.0,46.0,0.4943598,0.031804964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1984,Africa,2020-04-09,12201.0,681.0,8.435922,748.0,33.0,0.5171764,0.022816606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1985,Africa,2020-04-10,12991.0,790.0,8.982137,801.0,53.0,0.5538212,0.03664485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1986,Africa,2020-04-11,13772.0,781.0,9.52213,865.0,64.0,0.59807163,0.044250388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1987,Africa,2020-04-12,14590.0,818.0,10.087706,934.0,69.0,0.6457791,0.047707446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1988,Africa,2020-04-13,15313.0,723.0,10.587596,991.0,57.0,0.68518955,0.0394105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1989,Africa,2020-04-14,16147.0,834.0,11.164234,1042.0,51.0,0.7204516,0.035262026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1990,Africa,2020-04-15,17044.0,897.0,11.7844305,1285.0,243.0,0.8884648,0.16801319,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1991,Africa,2020-04-16,17999.0,955.0,12.44473,1317.0,32.0,0.91059,0.022125194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1992,Africa,2020-04-17,19280.0,1281.0,13.330429,1369.0,52.0,0.9465434,0.03595344,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1993,Africa,2020-04-18,20692.0,1412.0,14.306703,1417.0,48.0,0.9797312,0.033187788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1994,Africa,2020-04-19,21829.0,1137.0,15.092838,1476.0,59.0,1.0205245,0.040793326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1995,Africa,2020-04-20,23070.0,1241.0,15.950881,1516.0,40.0,1.048181,0.027656492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1996,Africa,2020-04-21,24424.0,1354.0,16.887054,1557.0,41.0,1.0765289,0.028347904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1997,Africa,2020-04-22,25617.0,1193.0,17.711908,1593.0,36.0,1.1014198,0.024890842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1998,Africa,2020-04-23,27118.0,1501.0,18.749718,1637.0,44.0,1.1318419,0.03042214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
1999,Africa,2020-04-24,28429.0,1311.0,19.65616,1690.0,53.0,1.1684867,0.03664485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2000,Africa,2020-04-25,29877.0,1448.0,20.657324,1726.0,36.0,1.1933776,0.024890842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2001,Africa,2020-04-26,31322.0,1445.0,21.656416,1765.0,39.0,1.2203426,0.026965078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2002,Africa,2020-04-27,32777.0,1455.0,22.66242,1808.0,43.0,1.2500734,0.029730728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2003,Africa,2020-04-28,33998.0,1221.0,23.506634,1858.0,50.0,1.284644,0.034570616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2004,Africa,2020-04-29,35668.0,1670.0,24.661293,1905.0,47.0,1.3171403,0.032496378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2005,Africa,2020-04-30,37639.0,1971.0,26.024067,1972.0,67.0,1.3634651,0.046324622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2006,Africa,2020-05-01,40130.0,2491.0,27.746374,2021.0,49.0,1.3973442,0.0338792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2007,Africa,2020-05-02,41931.0,1801.0,28.991608,2083.0,62.0,1.4402118,0.04286756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2008,Africa,2020-05-03,44003.0,2072.0,30.424215,2151.0,68.0,1.4872278,0.047016036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2009,Africa,2020-05-04,45851.0,1848.0,31.701944,2187.0,36.0,1.5121187,0.024890842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2010,Africa,2020-05-05,48578.0,2727.0,33.587425,2283.0,96.0,1.5784942,0.066375576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2011,Africa,2020-05-06,50568.0,1990.0,34.963337,2344.0,61.0,1.6206704,0.04217615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2012,Africa,2020-05-07,52591.0,2023.0,36.362064,2395.0,51.0,1.6559324,0.035262026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2013,Africa,2020-05-08,55546.0,2955.0,38.405186,2461.0,66.0,1.7015656,0.04563321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2014,Africa,2020-05-09,59291.0,3745.0,40.994526,2541.0,80.0,1.7568786,0.055312984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2015,Africa,2020-05-10,62086.0,2795.0,42.92702,2604.0,63.0,1.8004376,0.043558974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2016,Africa,2020-05-11,65429.0,3343.0,45.238415,2665.0,61.0,1.8426137,0.04217615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2017,Africa,2020-05-12,68197.0,2768.0,47.152245,2723.0,58.0,1.8827156,0.040101912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2018,Africa,2020-05-13,71384.0,3187.0,49.355774,2785.0,62.0,1.9255832,0.04286756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2019,Africa,2020-05-14,74328.0,2944.0,51.391293,2857.0,72.0,1.9753649,0.049781684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2020,Africa,2020-05-15,77579.0,3251.0,53.639072,2933.0,76.0,2.0279121,0.052547332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2021,Africa,2020-05-16,80158.0,2579.0,55.422226,2994.0,61.0,2.0700884,0.04217615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2022,Africa,2020-05-17,83378.0,3220.0,57.648575,3066.0,72.0,2.11987,0.049781684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2023,Africa,2020-05-18,87423.0,4045.0,60.445335,3127.0,61.0,2.1620462,0.04217615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2024,Africa,2020-05-19,90327.0,2904.0,62.453197,3193.0,66.0,2.2076795,0.04563321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2025,Africa,2020-05-20,93762.0,3435.0,64.8282,3266.0,73.0,2.2581525,0.050473098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2026,Africa,2020-05-21,97803.0,4041.0,67.62219,3375.0,109.0,2.3335164,0.07536394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2027,Africa,2020-05-22,102243.0,4440.0,70.69206,3456.0,81.0,2.389521,0.056004394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2028,Africa,2020-05-23,106360.0,4117.0,73.53861,3539.0,83.0,2.446908,0.057387218,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2029,Africa,2020-05-24,110317.0,3957.0,76.27453,3608.0,69.0,2.4946156,0.047707446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2030,Africa,2020-05-25,114720.0,4403.0,79.31882,3711.0,103.0,2.565831,0.071215466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2031,Africa,2020-05-26,118630.0,3910.0,82.02224,3843.0,132.0,2.6570973,0.09126642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2032,Africa,2020-05-27,122405.0,3775.0,84.63232,3958.0,115.0,2.7366097,0.07951241,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2033,Africa,2020-05-28,127656.0,5251.0,88.262924,4046.0,88.0,2.797454,0.06084428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2034,Africa,2020-05-29,132515.0,4859.0,91.6225,4135.0,89.0,2.8589897,0.061535694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
2035,Africa,2020-05-30,138431.0,5916.0,95.71289,4272.0,137.0,2.9537132,0.094723485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1446883817.0,0.55665326
